FW08	outerjeans	2008-03-03 07:32:16	australia	Cotton Road	Hemlock	1001	Australia	retailer	130422	B01	1	2	2	1	0	0	0	0	0	0	0	0	0
FW08	outerjeans	2008-03-03 07:32:16	australia	Cotton Road	Hemlock	1001	Australia	retailer	130450	B01	1	2	2	1	0	0	0	0	0	0	0	0	0
FW08	outerjeans	2008-03-03 07:32:16	australia	Cotton Road	Hemlock	1001	Australia	retailer	130451	B43	1	2	2	1	0	0	0	0	0	0	0	0	0
FW08	outerjeans	2008-03-03 07:32:16	australia	Cotton Road	Hemlock	1001	Australia	retailer	130456	Y03	1	2	2	1	0	0	0	0	0	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110001	L32	0	1	1	2	3	2	2	1	1	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110002	L32	0	1	1	2	2	2	2	2	1	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110011	L32	0	0	0	0	0	1	2	2	3	2	2	1	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110120	L32	0	0	0	0	0	1	2	2	3	2	2	1	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110194	L32	0	0	0	0	1	1	2	2	3	3	2	1	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110211	L32	0	1	1	2	2	2	2	2	1	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110271	L32	0	0	2	2	3	2	2	1	1	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110455	L32	0	0	0	0	0	0	1	1	3	3	3	2	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110560	L32	0	0	0	0	0	1	2	2	3	2	2	1	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	110576	L32	0	0	0	1	2	2	3	2	2	1	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	114901	L32	0	0	0	0	0	1	2	2	3	2	2	1	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	130563	B01	0	2	2	2	0	0	0	0	0	0	0	0	0
SS09	outerjeans	2008-08-25 08:44:32	australia	Cotton Road	Hemlock	1001	Australia	retailer	130564	W01	0	1	2	2	1	0	0	0	0	0	0	0	0
FW09	outerjeans	2009-03-03 02:53:10	australia	Cotton Road	Hemlock	1001	Australia	retailer	110001	L32	0	1	2	1	2	2	2	1	2	1	1	0	0
FW09	outerjeans	2009-03-03 02:53:10	australia	Cotton Road	Hemlock	1001	Australia	retailer	110002	L32	1	2	2	1	2	2	2	2	2	1	1	0	0
FW09	outerjeans	2009-03-03 02:53:10	australia	Cotton Road	Hemlock	1001	Australia	retailer	110120	L32	0	0	0	0	1	2	2	1	3	2	1	1	0
FW09	outerjeans	2009-03-03 02:53:10	australia	Cotton Road	Hemlock	1001	Australia	retailer	114901	L32	0	0	0	0	1	1	2	2	3	2	1	1	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	110662	L32	0	0	0	0	1	1	2	1	3	2	2	1	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	110747	L32	0	0	0	0	1	1	2	1	3	2	2	1	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	110765	L32	0	0	0	0	1	1	2	2	3	2	2	0	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	110767	L32	1	1	2	2	2	2	2	1	0	0	0	0	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	110774	L32	0	0	0	0	1	1	2	2	3	2	2	0	0
SS10	outerjeans	2009-07-27 03:02:26	australia	Cotton Road	Hemlock	1001	Australia	retailer	130712B22	B22	0	1	2	2	1	0	0	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110001	L32	1	2	2	3	2	2	1	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110120	L32	0	0	0	0	2	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110120	L34	0	0	0	0	0	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110194	L32	0	0	0	0	1	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110194	L34	0	0	0	0	0	1	1	1	1	1	1	1	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110196	L32	0	0	0	0	1	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110196	L34	0	0	0	0	0	1	1	1	1	1	1	1	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110211	L32	1	2	2	3	2	2	1	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110267	L32	1	2	2	3	2	2	1	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110268	L32	0	0	0	0	2	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110268	L34	0	0	0	0	0	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110271	L32	1	2	2	3	2	2	1	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110281	L32	0	0	0	0	2	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110281	L34	0	0	0	0	0	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110285	L32	0	0	0	0	1	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110285	L34	0	0	0	0	0	1	1	1	1	1	1	1	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	110348	L32	1	2	2	3	2	2	1	0	0	0	0	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	114043	L32	0	0	0	0	1	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	114043	L34	0	0	0	0	0	1	1	1	1	1	1	1	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	114901	L32	0	0	0	0	2	1	1	1	1	1	1	0	0
SS08	buttond	2007-09-27 06:46:42	australia		Brisbane		Australia	retailer	114901	L34	0	0	0	0	0	1	1	1	1	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110120	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110120	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110160	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110160	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110194	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110194	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110196	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110196	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110268	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110268	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110287	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110287	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110401	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110401	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110455	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110455	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110505	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110505	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110507	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	110507	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	114043	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	114043	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	114901	L32	0	0	0	0	0	1	2	2	2	1	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	114901	L34	0	0	0	0	0	0	1	1	1	0	1	0	0
FW08	buttond	2008-02-29 02:28:16	australia		Brisbane		Australia	retailer	180052	B01	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110022	L32	0	0	0	0	1	2	3	3	2	2	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110022	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110120	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110120	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110194	L32	0	0	0	0	1	1	2	2	2	1	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110194	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110196	L32	0	0	0	0	1	1	2	2	2	1	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110196	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110268	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110268	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110281	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110281	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110357	L32	0	0	0	0	1	1	2	2	2	1	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110357	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110363	L32	0	0	0	0	0	0	2	2	2	1	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	110363	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	114043	L32	0	0	0	0	1	1	2	2	2	1	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	114043	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	114901	L32	0	0	0	0	1	2	3	3	2	2	1	1	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	114901	L34	0	0	0	0	0	0	1	1	1	1	1	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	160087	B01	0	1	1	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180110	B03	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180114	B04	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180114	B55	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180150	B01	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180150	B03	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180151	B63	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180151	B64	1	0	0	0	0	0	0	0	0	0	0	0	0
SS09	buttond	2008-08-29 07:37:58	australia		Brisbane		Australia	retailer	180154	B31	1	0	0	0	0	0	0	0	0	0	0	0	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110120	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110120	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110194	L32	0	0	0	0	1	1	3	2	1	1	1	1	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110194	L34	0	0	0	0	0	0	0	1	1	1	1	0	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110268	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110268	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110530	L32	0	0	0	0	0	1	1	2	1	2	1	1	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	110530	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	114901	L32	0	0	0	0	1	2	3	3	2	2	1	0	0
FW09	buttond	2009-03-02 09:15:26	australia		Brisbane		Australia	retailer	114901	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110120	L32	0	0	0	0	2	2	2	2	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110120	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110160	L32	0	0	0	0	1	1	2	2	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110160	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110194	L32	0	0	0	0	1	2	2	1	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110194	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110268	L32	0	0	0	0	1	2	2	1	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110268	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110473	L32	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110473	L34	0	0	0	0	0	0	1	1	1	1	1	1	1
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110765	L32	0	0	0	0	2	2	1	1	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110765	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110771	L32	0	0	0	0	1	2	2	1	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	110771	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	114901	L32	0	0	0	0	1	2	2	1	1	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	114901	L34	0	0	0	0	0	0	1	1	1	1	1	1	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	160095B01	B01	2	2	2	1	0	0	0	0	0	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	180181B01	B01	0	2	2	1	1	0	0	0	0	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	180181B12	B12	0	2	2	1	1	0	0	0	0	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	180207B01	B01	0	2	2	1	1	0	0	0	0	0	0	0	0
SS10	buttond	2009-07-29 04:32:11	australia		Brisbane		Australia	retailer	180207B18	B18	0	2	2	1	1	0	0	0	0	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110194	L32	0	0	0	0	0	1	1	2	2	1	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110194	L34	0	0	0	0	0	0	0	0	1	1	1	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110268	L32	0	0	0	0	0	1	2	2	1	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110268	L34	0	0	0	0	0	0	1	1	1	1	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110392	L32	1	2	2	2	2	2	1	0	0	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110392	L34	0	0	0	1	2	2	1	1	1	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110395	L32	0	0	0	0	1	1	2	2	2	1	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110395	L34	0	0	0	0	0	0	0	2	2	1	1	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110415	L32	1	2	2	2	2	2	1	0	0	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110415	L34	0	0	0	1	2	2	1	1	1	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110454	L32	0	0	0	0	0	1	1	2	2	2	2	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110454	L34	0	0	0	0	0	0	1	1	2	2	2	1	1
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110458	L32	0	0	0	0	0	1	1	2	2	2	2	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110458	L34	0	0	0	0	0	0	1	1	2	2	2	1	1
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110472	L32	0	0	0	0	1	1	2	3	3	3	2	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110472	L34	0	0	0	0	0	0	1	2	3	3	3	2	1
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110530	L32	0	0	0	0	1	1	1	2	2	2	2	1	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110530	L34	0	0	0	0	0	0	0	1	2	2	2	1	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110540	L32	0	0	0	0	1	1	2	2	2	2	2	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110540	L34	0	0	0	0	0	1	1	1	2	2	1	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110544	L32	0	0	0	0	1	2	2	2	2	2	1	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110544	L34	0	0	0	0	0	0	0	1	2	2	2	1	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110559	L32	0	0	0	0	1	1	2	3	3	3	2	1	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110559	L34	0	0	0	0	0	1	1	2	3	3	2	1	1
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110563	L32	0	0	0	0	1	2	2	2	2	2	1	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110563	L34	0	0	0	0	0	0	1	1	2	2	1	1	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110576	L32	1	2	2	2	2	2	1	0	0	0	0	0	0
SS09	jeanslulea	2008-08-06 15:20:31	sweden	Tveklösa gatan 12	Luleå	970 70	SWEDEN	retailer	110576	L34	0	0	0	1	2	2	1	1	1	0	0	0	0
